Track Name,Artist
Ocean,Wiz Khalifa
Real Rich (feat. Gucci Mane),Wiz Khalifa
Rolling Papers 2,Wiz Khalifa
Something New (feat. Ty Dolla $ign),Wiz Khalifa
Come Closer (feat. Drake),WizKid
I Wish It Could Be Christmas Everyday,Wizzard
Bella,Wolfine
Bella - Remix,Wolfine
CANGURO,WOS
Não Pode Se Apaixonar,Xand Avião
#PROUDCATOWNERREMIX,XXXTENTACION
$$$ - with Matt Ox,XXXTENTACION
"ALONE, PART 3",XXXTENTACION
Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION
Ayala (Outro),XXXTENTACION
bad vibes forever,XXXTENTACION
BAD!,XXXTENTACION
before I close my eyes,XXXTENTACION
Carry On,XXXTENTACION
changes,XXXTENTACION
Dead Inside (Interlude),XXXTENTACION
Depression & Obsession,XXXTENTACION
difference (interlude),XXXTENTACION
Everybody Dies In Their Nightmares,XXXTENTACION
Ex Bitch,XXXTENTACION
Floor 555,XXXTENTACION
Fuck Love (feat. Trippie Redd),XXXTENTACION
Gassed Up!,XXXTENTACION
going down!,XXXTENTACION
Guardian angel,XXXTENTACION
Hope,XXXTENTACION
"I don’t even speak spanish lol - feat. Rio Santana, Judah, Andrez Babii",XXXTENTACION
I don’t let go,XXXTENTACION
I Don't Wanna Do This Anymore,XXXTENTACION
infinity (888) - feat. Joey Bada$$,XXXTENTACION
Introduction,XXXTENTACION
Introduction (instructions),XXXTENTACION
Jocelyn Flores,XXXTENTACION
King,XXXTENTACION
Look at Me!,XXXTENTACION
Looking for a Star,XXXTENTACION
love yourself (interlude),XXXTENTACION
Moonlight,XXXTENTACION
NUMB,XXXTENTACION
One Minute (feat. Kanye West & Travis Barker),XXXTENTACION
Orlando,XXXTENTACION
Pain = BESTFRIEND - feat. Travis Barker,XXXTENTACION
Revenge,XXXTENTACION
Riot,XXXTENTACION
RIP Roach,XXXTENTACION
"Royalty (feat. Ky-Mani Marley, Stefflon Don & Vybz Kartel)",XXXTENTACION
SAD!,XXXTENTACION
Sauce!,XXXTENTACION
Save Me,XXXTENTACION
schizophrenia,XXXTENTACION
Slipknot,XXXTENTACION
SMASH! - feat. PnB Rock,XXXTENTACION
STARING AT THE SKY,XXXTENTACION
The Explanation,XXXTENTACION
the remedy for a broken heart (why am I so in love),XXXTENTACION
Touch Eem Body,XXXTENTACION
Train food,XXXTENTACION
what are you so afraid of,XXXTENTACION
What in XXXTarnation,XXXTENTACION
whoa (mind in awe),XXXTENTACION
YuNg BrAtZ,XXXTENTACION
Lalala,Y2K
CANCIÓN CON YANDEL,Yandel
Como Antes (feat. Wisin),Yandel
Dembow 2020,Yandel
Explícale,Yandel
Explícale (feat. Bad Bunny),Yandel
Bounce Out With That,YBN Nahmir
Rubbin Off The Paint,YBN Nahmir
If You're Over Me,Years & Years
Karma,Years & Years
Sanctify,Years & Years
"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",YG
"Big Bank feat. 2 Chainz, Big Sean, Nicki Minaj",YG
BULLETPROOF (feat. Jay 305),YG
FDT,YG
Go Loko,YG
"Go Loko (feat. Tyga, Jon Z)",YG
HANDGUN (feat. A$AP Rocky),YG
In The Dark,YG
Stop Snitchin,YG
SWAG,YG
223's (feat. 9lokknine),YNW Melly
Bang Bang,YNW Melly
Mixed Personalities (feat. Kanye West),YNW Melly
Murder On My Mind,YNW Melly
Suicidal,YNW Melly
Suicidal (Remix) [feat. Juice WRLD],YNW Melly
Rake It Up,Yo Gotti
Rake It Up (feat. Nicki Minaj),Yo Gotti
OOOUUU,Young M.A
Came and Saw (feat. Rowdy Rebel),Young Stoner Life
Diamonds Dancing (feat. Travis Scott),Young Stoner Life
Paid the Fine (feat. Lil Baby & YTB Trench),Young Stoner Life
Proud of You (feat. Lil Uzi Vert & Yung Kayo),Young Stoner Life
Ski,Young Stoner Life
Slatty (feat. Yak Gotti & Lil Duke),Young Stoner Life
Solid (feat. Drake),Young Stoner Life
Don't Rush (feat. Headie One),Young T & Bugsey
Anybody (feat. Nicki Minaj),Young Thug
Bad Bad Bad (feat. Lil Baby),Young Thug
Chanel (Go Get It) [feat. Gunna & Lil Baby],Young Thug
Cruise Ship,Young Thug
Ecstasy (feat. Machine Gun Kelly),Young Thug
Gang Up (with Young Thug  2 Chainz & Wiz Khalifa feat. PnB Rock),Young Thug
High (feat. Elton John),Young Thug
Hop Off A Jet (feat. Travis Scott),Young Thug
Hot (feat. Gunna),Young Thug
It's A Slime (feat. Lil Uzi Vert),Young Thug
Just How It Is,Young Thug
Light It Up,Young Thug
Mannequin Challenge (feat. Juice WRLD),Young Thug
pick up the phone,Young Thug
Relationship (feat. Future),Young Thug
Sin (feat. Jaden Smith),Young Thug
Sup Mate (feat. Future),Young Thug
Surf (feat. Gunna),Young Thug
The London (feat. J. Cole & Travis Scott),Young Thug
What's the Move (feat. Lil Uzi Vert),Young Thug
Make No Sense,YoungBoy Never Broke Again
My Window (feat. Lil Wayne),YoungBoy Never Broke Again
Red Eye,YoungBoy Never Broke Again
Thug Of Spades (feat. DaBaby),YoungBoy Never Broke Again
11 Minutes (with Halsey feat. Travis Barker),YUNGBLUD
acting like that (feat. Machine Gun Kelly),YUNGBLUD
original me (feat. dan reynolds of imagine dragons),YUNGBLUD
Só Tem Eu,Zé Felipe
Alô Ambev (Segue Sua Vida) - Ao Vivo,Zé Neto & Cristiano
Bebi Minha Bicicleta (Coração Falido) - Ao Vivo,Zé Neto & Cristiano
Estado Decadente - Acústico,Zé Neto & Cristiano
Largado Às Traças - Ao Vivo,Zé Neto & Cristiano
Largado As Traças - Acústico,Zé Neto & Cristiano
Notificação Preferida - Ao Vivo,Zé Neto & Cristiano
Letícia,Zé Vaqueiro
Chicken Fried,Zac Brown Band
Rewrite The Stars,Zac Efron
Redemption (with Babes Wodumo),Zacari
Redemption Interlude,Zacari
JU$T (feat. Pharrell Williams & Zack de la Rocha),Zack De La Rocha
Ain't My Fault,Zara Larsson
All the Time,Zara Larsson
Don't Worry Bout Me,Zara Larsson
I Would Like,Zara Larsson
Love Me Land,Zara Larsson
Lush Life,Zara Larsson
Never Forget You,Zara Larsson
Only You,Zara Larsson
Ruin My Life,Zara Larsson
So Good (feat. Ty Dolla $ign),Zara Larsson
Talk About Love (feat. Young Thug),Zara Larsson
TG4M,Zara Larsson
What They Say,Zara Larsson
Juju on That Beat (TZ Anthem),Zay Hilfigerrr
"A Whole New World (End Title) - From ""Aladdin""",ZAYN
Better,ZAYN
Calamity,ZAYN
Connexion,ZAYN
Dusk Till Dawn - Radio Edit,ZAYN
Entertainer,ZAYN
Fingers,ZAYN
"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN
Let Me,ZAYN
No Candle No Light (feat. Nicki Minaj),ZAYN
Outside,ZAYN
PILLOWTALK,ZAYN
Sour Diesel,ZAYN
Still Got Time (feat. PARTYNEXTDOOR),ZAYN
Sweat,ZAYN
There You Are,ZAYN
Tightrope,ZAYN
Too Much (feat. Timbaland),ZAYN
Vibez,ZAYN
When Love's Around (feat. Syd),ZAYN
365,Zedd
Funny,Zedd
Get Low (with Liam Payne),Zedd
Good Thing (with Kehlani),Zedd
Happy Now,Zedd
Stay,Zedd
Stay (with Alessia Cara),Zedd
The Middle,Zedd
La player (Bandolera),Zion & Lennox
Otra vez (feat. J Balvin),Zion & Lennox
A Million Dreams,Ziv Zaifman
Control,Zoe Wees
Girls Like Us,Zoe Wees
Du bist mein,Zuna
